Time (s),Serial data,Resistance
1150,143,35501.355013550135
1151,144,35652.17391304348
1152,144,35652.17391304348
1153,144,35652.17391304348
1154,145,35803.814713896456
1155,144,35652.17391304348
1156,145,35803.814713896456
1157,146,35956.284153005465
1158,145,35803.814713896456
1159,146,35956.284153005465
1160,146,35956.284153005465
1161,147,36109.58904109589
1162,146,35956.284153005465
1163,146,35956.284153005465
1164,146,35956.284153005465
1165,146,35956.284153005465
1166,146,35956.284153005465
1167,147,36109.58904109589
1168,147,36109.58904109589
1169,146,35956.284153005465
1170,147,36109.58904109589
1171,147,36109.58904109589
1172,148,36263.73626373626
1173,147,36109.58904109589
1174,146,35956.284153005465
1175,147,36109.58904109589
1176,147,36109.58904109589
1177,147,36109.58904109589
1178,146,35956.284153005465
1179,146,35956.284153005465
1180,146,35956.284153005465
1181,146,35956.284153005465
1182,147,36109.58904109589
1183,147,36109.58904109589
1184,146,35956.284153005465
1185,146,35956.284153005465
1186,146,35956.284153005465
1187,146,35956.284153005465
1188,147,36109.58904109589
1189,153,37047.35376044568
1190,148,36263.73626373626
1191,146,35956.284153005465
1192,145,35803.814713896456
1193,144,35652.17391304348
1194,145,35803.814713896456
1195,146,35956.284153005465
1196,146,35956.284153005465
1197,146,35956.284153005465
1198,147,36109.58904109589
1199,147,36109.58904109589
1200,146,35956.284153005465
